page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
87,6,"87 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
87,7,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
88,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
88,1,"CS1321",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
88,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
88,3,"Advanced Algorithms",14.00,6.58,148.64,19,222.89,94.70,371.53,101.28,true,false
88,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
88,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
88,6,"CO-1 Analyze time and space complexities of algorithms using asymptotic analysis.",9.00,4.79,385.52,81,74.54,155.78,460.07,160.57,false,false
88,7,"CO-2 Analyze amortized time complexity.",9.00,4.79,199.23,39,74.54,173.78,273.78,178.57,false,false
88,8,"CO-3 Classify problems into different complexity classes.",9.00,4.79,268.25,57,74.54,191.78,342.80,196.57,false,false
88,9,"CO-4 Analyze approximation algorithms and determine approximation factor.",9.00,4.79,355.37,73,74.54,209.78,429.92,214.57,false,false
88,10,"CO-5 Design FPT algorithms for some intractable problems.",9.00,4.79,281.57,57,74.54,227.78,356.12,232.57,false,false
88,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
88,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,455.63,86,69.50,271.25,525.13,275.02,true,false
88,13,"3 3 1 - - - 1 - - - - 1 3 1 1 2",8.00,3.77,413.51,31,105.02,283.85,518.53,287.62,false,false
88,14,"CO-1",8.00,3.77,17.55,4,70.82,286.85,88.38,290.62,true,false
88,15,"2 2 1 - - - - - - - - - 3 1 1 2",8.00,3.77,413.51,31,105.02,299.57,518.53,303.34,false,false
88,16,"CO-2",8.00,3.77,17.55,4,70.82,302.57,88.38,306.34,true,false
88,17,"2 2 2 1 1 - 1 - - - - - 3 1 2 2",8.00,3.77,413.51,31,105.02,315.29,518.53,319.06,false,false
88,18,"CO-3",8.00,3.77,17.55,4,70.82,318.29,88.38,322.06,true,false
88,19,"3 2 2 2 - - 1 - - - - - 2 - 1 -",8.00,3.77,412.79,31,105.02,330.89,517.81,334.66,false,false
88,20,"CO-4",8.00,3.77,17.55,4,70.82,333.89,88.38,337.66,true,false
88,21,"3 2 2 2 - - - - - - - - 2 - 1 -",8.00,3.77,412.79,31,105.02,346.61,517.81,350.38,false,false
88,22,"CO-5",8.00,3.77,17.55,4,70.82,349.61,88.38,353.38,true,false
88,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
88,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
88,25,"Algorithm design techniques: Overview, Tree related dynamic programming, Backtracking algorithm for finding a maximum independent set, Enumerating independent Sets.  Amortized Analysis: Three approaches to amortized analysis, Disjoint-sets, Fibonacci heap.  NP-completeness: Polynomial-time solvability, Polynomial-time verification, NP-completeness and reducibility, Example NP-complete Problems – Set cover, Graph Coloring, Domination.  Approximation Algorithms: One way of coping with NP-hardness, The set cover problem, The traveling-sales person problem, The bin packing problem.  Fixed-Parameter Algorithms: Another way of coping with NP-hardness, Bounded search tree, Kernelization, The vertex cover problem.  Randomized Algorithms: Las Vegas and Monte Carlo algorithms, Karger’s min cut algorithm and improvements to it by Karger and Stein, Randomized selection. Learning Resources:",9.00,190.94,450.20,890,63.86,412.51,514.07,603.45,false,false
88,26,"Text Books:",9.00,4.67,58.32,11,63.86,619.30,122.19,623.97,false,false
88,27,"1. Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest and Clifford Stein, “Introduction",9.00,4.67,432.14,93,81.86,639.58,514.01,644.25,false,false
88,28,"to Algorithms”, Third Edition, PHI, 2009.",9.00,4.67,178.95,41,99.86,651.10,278.82,655.77,false,false
88,29,"2. Vijay V. Vajirani, “Approximation Algorithms”, Springer, 2001.",9.00,4.67,288.77,65,81.86,663.58,370.64,668.25,false,false
88,30,"Reference Books:",9.00,4.67,85.08,16,63.86,675.34,148.95,680.01,false,false
88,31,"1. Rodney G. Downey and M. R. Fellows, “Parameterized Complexity”, Springer, 2012. 2. Rajeev Motwani and Prabhakar Raghavan, “Randomized Algorithms”, Cambridge University",9.00,16.31,432.20,170,81.86,696.58,514.07,712.89,false,false
88,32,"Press, 1995.",9.00,4.67,58.44,12,99.86,719.86,158.31,724.53,false,false
88,33,"",9.00,4.67,2.77,0,63.86,737.38,66.63,742.05,false,false
88,34,"",9.00,4.67,2.77,0,63.86,756.84,66.63,761.51,false,false
88,35,"",9.00,4.67,2.77,0,63.86,776.40,66.63,781.07,false,false
88,36,"",9.00,4.67,2.77,0,63.86,795.84,66.63,800.51,false,false
88,37,"88 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
88,38,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
89,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
89,1,"CS1323",12.00,5.63,46.65,6,69.14,77.04,115.80,82.67,true,false
89,2,"3-0-0 (3)",12.00,5.63,69.10,9,491.38,77.04,560.48,82.67,true,false
89,3,"",0.00,0.23,0.13,0,63.74,79.82,63.88,80.05,true,false
89,4,"Advanced Computer Architecture",14.00,6.58,227.27,30,183.50,94.70,410.77,101.28,true,false
89,5,"Pre-Requisites: CS1208, CS1305",11.00,5.18,172.42,30,63.86,114.02,236.28,119.20,true,false
89,6,"Course Outcomes:",11.00,5.18,104.59,16,63.86,133.70,168.45,138.88,true,false
89,7,"CO-1 Measure the performance of a computer system.",9.00,4.79,257.69,50,74.18,155.78,331.88,160.57,false,false
89,8,"CO-2 Apply instruction scheduling techniques to improve the performance of a code segment.",9.00,4.79,430.16,90,74.18,173.78,504.35,178.57,false,false
89,9,"CO-3 Understand the working of shared and distributed memory systems and cache coherence",9.00,4.79,437.56,88,74.18,191.78,511.74,196.57,false,false
89,10,"protocols.",9.00,4.67,46.09,10,113.42,203.42,159.51,208.09,false,false
89,11,"CO-4 Evaluate the I/O system performance.",9.00,4.79,209.91,41,74.18,221.30,284.10,226.09,false,false
89,12,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,243.29,208.08,248.47,true,false
89,13,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,444.83,86,69.50,264.77,514.33,268.54,true,false
89,14,"CO-1 2 1 2 1 1 - 1 – 1 1 1 - 2 1 2 -",9.35,5.75,438.08,36,70.46,279.17,508.55,284.92,false,false
89,15,"CO-2 2 2 1 1 1 - - – – 1 1 - 2 1 2 -",10.16,5.75,438.65,36,70.46,294.89,509.12,300.64,false,false
89,16,"CO-3 2 2 2 2 1 1 1 – – 1 1 1 2 1 3 -",10.08,5.75,438.65,36,70.46,310.61,509.12,316.36,false,false
89,17,"CO-4 2 2 2 2 1 1 1 – – 1 1 1 2 1 3 -",10.24,7.55,438.65,36,70.46,326.21,509.12,333.76,false,false
89,18,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,347.93,398.12,352.60,true,false
89,19,"Syllabus:",12.00,5.63,56.73,9,63.86,369.29,120.60,374.92,true,false
89,20,"Fundamentals of Computer Design: Trends in technology, power, integrated circuits, cost. Dependability, measuring the performance. Pipelining basic concepts, pipeline hazards and other issues, Memory hierarchy, Cache performance, virtual memory, memory protection",9.00,29.65,470.26,263,63.86,390.29,534.12,419.94,false,false
89,21,"Instruction level parallelism: Basic compiler techniques, reducing branch costs, overcoming data hazards, multiple issue and static scheduling, dynamic scheduling, speculation, Limitations of instruction level parallelism, Multithreading and thread level parallelism, VLIW and Vector processors.",9.00,29.63,470.24,295,63.86,435.55,534.11,465.18,false,false
89,22,"Multiprocessors and Thread-level parallelism: Symmetric shared memory architectures, performance of Symmetric shared memory multiprocessor, Distributed shared memory and directory based coherence, Synchronization, Memory consistency",9.00,29.63,470.31,232,63.86,480.79,534.17,510.42,false,false
89,23,"Advanced memory hierarchy design: optimizations of cache performance, memory technology optimizations, protection, virtual memory and virtual machines, case studies Storage Systems: Advanced topics in disk storage, real faults and failures, I/O performance, Reliability measures, design and evaluation of I/O system",9.00,41.99,470.23,315,63.86,526.03,534.10,568.02,false,false
89,24,"Learning Resources:",9.00,4.67,102.24,19,63.86,583.66,166.11,588.33,true,false
89,25,"Text Books:",9.00,4.67,62.76,11,63.86,604.06,126.63,608.73,true,false
89,26,"th",6.00,3.04,5.52,2,526.18,621.58,531.70,624.62,false,false
89,27,"1. John L. Hennessy and David A. Patterson, Computer Architecture: A Quantitative Approach, 4",9.00,4.67,452.60,93,81.86,624.58,534.47,629.25,false,false
89,28,"Edition, Elsevier, 2007.",9.00,4.67,107.91,24,99.86,637.06,207.78,641.73,false,false
89,29,"2. Kai Hwang, “Advanced Computer Architecture”, Second Edition, Tata McGraw Hill, 2008.",9.00,4.67,414.32,87,81.86,649.42,496.19,654.09,false,false
89,30,"",9.00,142.69,2.77,0,63.86,669.82,66.63,812.51,false,false
89,31,"89 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
89,32,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
90,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
90,1,"CS1325",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
90,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
90,3,"Artificial Intelligence",14.00,6.58,140.84,23,226.73,94.70,367.57,101.28,true,false
90,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
90,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
90,6,"CO-1 Learn various agent models.",9.00,4.79,168.75,32,74.54,155.78,243.30,160.57,false,false
90,7,"CO-2 Learn and implement various searching techniques on live examples.",9.00,4.79,348.89,71,74.54,173.78,423.44,178.57,false,false
90,8,"CO-3 Create and design knowledge-based agents.",9.00,4.79,241.01,46,74.54,191.78,315.56,196.57,false,false
90,9,"CO-4 Create and design agents to work in uncertain environments.",9.00,4.79,312.17,64,74.54,209.78,386.72,214.57,false,false
90,10,"CO-5 Perform statistical learning on real world problems.",9.00,4.79,267.05,57,74.54,227.78,341.60,232.57,false,false
90,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
90,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,454.67,86,69.50,271.25,524.17,275.02,true,false
90,13,"3 1 3 3 2 – – – – – – – 3 3 3 1",8.00,3.77,412.79,31,104.90,283.85,517.69,287.62,false,false
90,14,"CO-1",8.00,3.77,17.55,4,70.70,286.85,88.26,290.62,true,false
90,15,"3 3 3 3 2 1 – – 2 – – 3 3 3 3 3",8.00,3.77,412.79,31,104.90,299.57,517.69,303.34,false,false
90,16,"CO-2",8.00,3.77,17.55,4,70.70,302.57,88.26,306.34,true,false
90,17,"3 3 3 3 3 – – – – – – 3 3 3 3 3",8.00,3.77,412.79,31,104.90,315.29,517.69,319.06,false,false
90,18,"CO-3",8.00,3.77,17.55,4,70.70,318.29,88.26,322.06,true,false
90,19,"3 3 3 3 3 – – – 2 – – 3 3 3 3 3",8.00,3.77,412.79,31,104.90,330.89,517.69,334.66,false,false
90,20,"CO-4",8.00,3.77,17.55,4,70.70,333.89,88.26,337.66,true,false
90,21,"3 3 3 3 3 – – – – – – 3 3 3 3 3",8.00,3.77,412.79,31,104.90,346.61,517.69,350.38,false,false
90,22,"CO-5",8.00,3.77,17.55,4,70.70,349.61,88.26,353.38,true,false
90,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
90,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
90,25,"Introduction – Agents and Objects – Evaluation of Agents – Agent Design Philosophies - Multi- agent System – Mobile Agents – Agent Communication – Knowledge query and Manipulation Language – Case Study. What is AI? , The Foundations of Artificial Intelligence.  Intelligent Agents – Agents and Environments, Good Behavior: The Concept of Rationality, The Nature of Environments, The Structure of Agents.  Solving Problems By Search – Problem-Solving Agents, Formulating problems, Searching for Solutions, Uninformed Search Strategies, Breadth-first search, Depth-first search, Searching with Partial Information, Informed (Heuristic) Search Strategies, Greedy best-first search, A* Search: Minimizing the total estimated solution cost, Heuristic Functions, Local Search Algorithms and Optimization Problems, Online Search Agents and Unknown Environments.  Adversarial Search – Games, The minimax algorithm, Optimal decisions in multiplayer games, Alpha-Beta Pruning, Evaluation functions, Cutting off search, Games with an Element of Chance.  Logical Agents – Knowledge-Based agents, The Wumpus World, Logic, Propositional Logic: A Very Simple Logic, Reasoning Patterns in Propositional Logic, Resolution, Forward and Backward chaining.  First Order Logic – Syntax and Semantics of First-Order Logic, Using First-Order Logic, Knowledge Engineering in First-Order Logic.  Inference In First Order Logic – Propositional vs. First-Order Inference, Unification and Lifting, Forward Chaining, Backward Chaining, Resolution.  Uncertainty – Acting under Uncertainty, Basic Probability Notation, The Axioms of Probability, Inference Using Full Joint Distributions, Independence, Bayes’ Rule and its Use.  Probabilistic Reasoning – Representing Knowledge in an Uncertain Domain, The Semantics of Bayesian Networks, Efficient Representation of Conditional Distribution, Exact Inference in Bayesian Networks, Approximate Inference in Bayesian Networks.  Statistical Learning Methods – Statistical Learning, Learning with Complete Data, Learning with Hidden Variables: EM Algorithm.",9.00,395.80,443.12,2070,69.86,412.51,512.99,808.31,false,false
90,26,"90 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
90,27,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
91,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
91,1,"",9.00,4.67,2.77,0,63.86,75.12,66.63,79.79,true,false
91,2,"Learning Resources:",9.00,4.67,102.24,19,63.86,95.54,166.11,100.21,true,false
91,3,"Text Books:",9.00,4.67,58.32,11,63.86,116.06,122.19,120.73,false,false
91,4,"th",6.00,3.04,5.40,2,517.42,124.58,522.82,127.62,false,false
91,5,"1. Stuart Russell, Peter Norvig, Artificial Intelligence -A Modern Approach, Pearson, 2020, 4",9.00,4.67,443.60,93,81.86,127.58,525.47,132.25,false,false
91,6,"Edition.",9.00,4.67,35.28,8,99.86,139.10,135.15,143.77,false,false
91,7,"2. Nils J Nilsson, Artificial Intelligence: A New Synthesis, Morgan Kaufmann Publications, 2000.",9.00,4.67,427.88,96,81.86,150.62,509.75,155.29,false,false
91,8,"Reference Books:",9.00,4.67,85.08,16,63.86,162.02,148.95,166.69,false,false
91,9,"rd",6.00,3.04,5.88,2,516.82,170.54,522.70,173.58,false,false
91,10,"1. Kevin Knight, Elaine Rich and Shivshankar B. Nair, Artificial Intelligence, McGraw Hill, 2017, 3",9.00,4.67,443.60,99,81.86,173.54,525.47,178.21,false,false
91,11,"Edition.",9.33,5.63,36.69,8,99.86,185.06,136.56,190.69,false,false
91,12,"",9.00,4.67,2.77,0,277.25,185.06,280.02,189.73,false,false
91,13,"91 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
91,14,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
92,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
92,1,"CS1327",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
92,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
92,3,"Computational Number Theory",14.00,6.58,209.36,27,192.53,94.70,401.89,101.28,true,false
92,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
92,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
92,6,"CO-1 Analyze large integer computations in Zn.",8.94,4.79,224.55,46,74.54,155.78,299.10,160.57,false,false
92,7,"CO-2 Analyze primality testing and integer factorization algorithms.",9.00,4.79,311.45,68,74.54,173.78,386.00,178.57,false,false
92,8,"CO-3 Develop algorithms for computations in groups, rings and fields.",9.00,4.79,324.41,69,74.54,191.78,398.96,196.57,false,false
92,9,"CO-4 Develop algorithms for computations in polynomial rings.",9.00,4.79,293.21,61,74.54,209.78,367.76,214.57,false,false
92,10,"CO-5 Develop algorithms for computations in finite fields.",9.00,4.79,268.13,58,74.54,227.78,342.68,232.57,false,false
92,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
92,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,458.03,86,69.50,271.25,527.53,275.02,true,false
92,13,"3 2 2 1 1 - - - - 1 - - - 1 - -",8.00,3.77,415.07,31,105.26,283.85,520.33,287.62,false,false
92,14,"CO-1",8.00,3.77,17.55,4,70.82,286.85,88.38,290.62,true,false
92,15,"2 3 2 2 3 - - 1 - 1 - 1 - - 2 -",8.00,3.77,415.07,31,105.26,299.57,520.33,303.34,false,false
92,16,"CO-2",8.00,3.77,17.55,4,70.82,302.57,88.38,306.34,true,false
92,17,"2 1 3 2 2 1 1 - 2 - 1 1 - 1 - 1",8.00,3.77,415.79,31,105.26,315.29,521.05,319.06,false,false
92,18,"CO-3",8.00,3.77,17.55,4,70.82,318.29,88.38,322.06,true,false
92,19,"2 2 2 1 2 1 1 - 1 1 - - 2 - - 1",8.00,3.77,415.79,31,105.26,330.89,521.05,334.66,false,false
92,20,"CO-4",8.00,3.77,17.55,4,70.82,333.89,88.38,337.66,true,false
92,21,"2 3 3 3 3 1 - 1 1 - 1 1 1 - - 1",8.00,3.77,415.79,31,105.26,346.61,521.05,350.38,false,false
92,22,"CO-5",8.00,3.77,17.55,4,70.82,349.61,88.38,353.38,true,false
92,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
92,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
92,25,"Basic properties of the integers - Divisibility and primality, Ideals and greatest common divisors, unique factorization, Congruences - Basic properties, Solving linear congruences, Residue classes, Euler’s phi function, Fermat’s little theorem, Arithmetic functions and Mobius inversion.  Computing with large integers - Asymptotic notation, Machine models and complexity theory, Basic integer arithmetic, Computing in Zn, Faster integer arithmetic; Euclid’s algorithm - basic Euclidean algorithm, extended Euclidean algorithm, computing modular inverses and Chinese remaindering, Speeding up algorithms via modular computation, Rational reconstruction and applications.  The distribution of primes - Chebyshev’s theorem on the density of primes, Bertrand’s postulate, Mertens’ theorem, sieve of Eratosthenes, prime number theorem and beyond.  Probabilistic algorithms – definitions, Approximation of functions, generating a random number from a given interval, generating a random prime, generating a random non-increasing sequence, generating a random factored number, RSA cryptosystem.  Algebraic Structures - Subgroups, Cosets and quotient groups, Group homomorphisms and isomorphisms, Cyclic groups, structure of finite abelian groups, Rings - Definitions, basic properties, and examples, Polynomial rings, Ideals and quotient rings, Ring homomorphisms and isomorphisms; Modules and vector spaces - Submodules and quotient modules, Module homomorphisms and isomorphisms, Linear independence and bases, Vector spaces and dimension; Matrices - linear maps, inverse of a matrix, Gaussian elimination, Applications of Gaussian elimination; Algebras - The field of fractions of an integral domain, Unique factorization of polynomials, Polynomial congruences, Polynomial quotient algebras, General properties of extension fields, Formal power series and Laurent series, Unique factorization domains.  Primality testing - Trial division, structure of Z_n, The Miller–Rabin test, Generating random primes using the Miller–Rabin test, Perfect power testing and prime power factoring, Factoring and computing Euler’s phi function; Deterministic primality testing - The algorithm and its analysis.  Finding generators and discrete logarithms - Finding a generator for Z_p, Computing discrete logarithms Z_p, The Diffie–Hellman key establishment protocol",9.00,362.20,442.99,2348,69.86,412.51,512.85,774.71,false,false
92,26,"Quadratic residues and quadratic reciprocity - Quadratic residues, Legendre symbol, Jacobi symbol; Computational problems related to quadratic residues - Computing the Jacobi symbol, Testing",9.00,16.31,442.88,190,69.86,790.32,512.75,806.63,false,false
92,27,"92 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
92,28,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
93,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
93,1,"quadratic residuosity, Computing modular square roots, The quadratic residuosity assumption. Subexponential-time discrete logarithms and factoring - Smooth numbers, algorithm for discrete logarithms, algorithm for factoring integers, Practical improvements,",9.00,28.57,442.49,257,69.86,75.24,512.35,103.81,false,false
93,2,"Polynomial arithmetic and applications - Basic arithmetic, Computing minimal polynomials, Euclid’s algorithm, Computing modular inverses and Chinese remaindering, Rational function reconstruction and applications, Faster polynomial arithmetic; Linearly generated sequences and applications - Basic definitions and properties, Computing minimal polynomials, Solving sparse linear systems, The algebra of linear transformations,",9.00,54.47,442.76,426,69.86,119.42,512.63,173.89,false,false
93,3,"Finite fields - The existence of finite fields, The subfield structure and uniqueness of finite fields, Conjugates, norms and traces; Algorithms for finite fields - Testing and constructing irreducible polynomials, Computing minimal polynomials in F[X]/(f), Factoring polynomials: the Cantor– Zassenhaus algorithm, Factoring polynomials: Berlekamp’s algorithm, Deterministic factorization algorithms, Faster square-free decomposition.",9.00,50.75,443.00,434,69.86,189.50,512.87,240.25,false,false
93,4,"",11.50,19.43,3.34,0,63.86,247.85,67.20,267.28,false,false
93,5,"Learning Resources:",9.00,4.67,102.24,19,63.86,273.53,166.11,278.20,true,false
93,6,"Text Books:",9.00,4.67,58.32,11,63.86,294.05,122.19,298.72,false,false
93,7,"1. Victor Shoup, 'A Computational Introduction to Number Theory and Algebra', Cambridge",9.00,4.67,431.82,87,81.86,314.45,513.68,319.12,false,false
93,8,"University Press, 2008.",9.00,4.67,105.63,23,99.86,325.97,205.50,330.64,false,false
93,9,"2. Henri Cohen, 'A Course in Computational Algebraic Number Theory', Springer-Verlag, 2000.",9.00,4.67,431.96,91,81.86,337.49,513.83,342.16,false,false
93,10,"Reference Books:",9.00,4.67,85.08,16,63.86,349.01,148.95,353.68,false,false
93,11,"1. Abhijit Das, 'Computational Number Theory', Cambridge University Press, 2013. 2. Eric Bach and Jeffrey Shallit, 'Algorithmic Number Theory, Volume 1: Efficient Algorithms',",9.00,16.55,432.20,175,81.86,370.25,514.07,386.80,false,false
93,12,"MIT Press, 1996.",9.00,4.67,78.96,16,99.86,393.53,178.83,398.20,false,false
93,13,"3. J. P. Buhler, P. Stevenhagen, 'Algorithmic Number Theory: Lattices, Number Fields, Curves",9.00,4.67,431.83,92,81.86,405.05,513.69,409.72,false,false
93,14,"and Cryptography', Cambridge University Press, 2008.",9.00,4.67,245.93,52,99.86,416.59,345.80,421.26,false,false
93,15,"",9.00,16.19,2.77,0,63.86,427.99,66.63,444.18,false,false
93,16,"",12.00,5.63,3.34,0,63.86,452.83,67.20,458.46,false,false
93,17,"",12.00,5.63,3.34,0,207.89,452.83,211.23,458.46,false,false
93,18,"93 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
93,19,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
94,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
94,1,"CS1329",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
94,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
94,3,"Programming Language Concepts",14.00,6.58,232.67,29,180.86,94.70,413.53,101.28,true,false
94,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
94,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
94,6,"CO-1 Understanding the concepts of evolution of programming languages.",9.00,4.79,345.53,70,74.54,155.78,420.08,160.57,false,false
94,7,"CO-2 Understanding the concepts of object oriented languages, functional and logical programming",9.00,4.79,453.79,96,74.54,173.78,528.34,178.57,false,false
94,8,"languages.",9.00,4.67,51.73,10,114.26,185.42,165.99,190.09,false,false
94,9,"CO-3 Analyzing the methods and tools to define syntax and semantics of a languages.",9.00,4.79,398.24,83,74.54,203.30,472.79,208.09,false,false
94,10,"CO-4 Analyzing the design issues involved in various constructs of programming languages.",9.00,4.79,424.04,89,74.54,221.30,498.59,226.09,false,false
94,11,"CO-5 Apply the concepts and identify the issues involved in other advanced features of programming",9.00,4.79,453.86,98,74.54,239.30,528.41,244.09,false,false
94,12,"languages.",9.00,4.67,51.73,10,114.26,250.97,165.99,255.64,false,false
94,13,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,272.81,208.08,277.99,true,false
94,14,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,453.11,86,69.50,294.17,522.61,297.94,true,false
94,15,"2 2 1 2 1 1 1 1 1 1 1 1 2 1 3 3",8.00,3.77,411.35,31,104.66,306.89,516.01,310.66,false,false
94,16,"CO-1",8.00,3.77,17.55,4,70.70,309.89,88.26,313.66,true,false
94,17,"1 2 2 3 2 1 1 1 1 1 1 1 2 1 3 3",8.00,3.77,411.35,31,104.66,322.61,516.01,326.38,false,false
94,18,"CO-2",8.00,3.77,17.55,4,70.70,325.61,88.26,329.38,true,false
94,19,"3 3 2 3 1 1 1 1 2 1 1 1 2 1 3 3",8.00,3.77,411.35,31,104.66,338.21,516.01,341.98,false,false
94,20,"CO-3",8.00,3.77,17.55,4,70.70,341.21,88.26,344.98,true,false
94,21,"2 3 1 3 3 2 1 1 1 1 1 1 2 2 2 3",8.00,3.77,411.35,31,104.66,353.93,516.01,357.70,false,false
94,22,"CO-4",8.00,3.77,17.55,4,70.70,356.93,88.26,360.70,true,false
94,23,"2 2 1 2 2 2 1 1 1 1 1 1 2 1 3 3",8.00,3.77,411.35,31,104.66,369.65,516.01,373.42,false,false
94,24,"CO-5",8.00,3.77,17.55,4,70.70,372.65,88.26,376.42,true,false
94,25,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,393.05,398.12,397.72,true,false
94,26,"Syllabus:",12.00,5.63,56.73,9,63.86,414.55,120.60,420.18,true,false
