page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
53,16,BODY,"• It is proposed to provide that the annual value of the property consisting of a house or any part thereof shall be taken as nil, if the owner occupies it for his own residence or cannot actually occupy it due to any reason.",12,56.61,352.73,225,138.96,622.42,491.69,679.03,FALSE,FALSE
53,17,BODY,(iv) Reducing compliance burden,12,6,165.8,31,120.93,696.37,286.73,702.37,TRUE,FALSE
54,1,BODY,50,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
54,2,BODY,"• To reduce compliance burden of the taxpayers, it is proposed to no tax will be collected at source on sale of specified goods of value of more than fifty lakhs.",12,39.81,352.61,162,138.96,170.63,491.57,210.44,FALSE,FALSE
54,3,BODY,2. Removal of higher TDS/TCS for non-filers of return of income:,12,6,324.06,64,120.93,227.26,444.99,233.26,TRUE,FALSE
54,4,BODY,"• To reduce compliance burden on the deductor/collector, it is proposed to omit section 206AB and section 206CCA of the Act.",12,22.96,352.54,124,138.96,249.57,491.5,272.53,FALSE,FALSE
54,5,BODY,3. Definition of “forest produce” rationalized:,12,6,231.95,47,120.93,289.48,352.88,295.48,TRUE,FALSE
54,6,BODY,• It is proposed to clarify the meaning of “forest produce” u/s 206C(1) of the Act to remove any ambiguity regarding definition of the same. • It is also proposed that TCS be collected only on “any other forest produce which is obtained under a forest lease.”,12,57.28,355.34,259,138.96,311.79,494.3,369.07,FALSE,FALSE
54,7,BODY,(v) Ease of doing business 1. Extension of time limit u/s 80-IAC for startups:,12,30.26,246.17,78,120.93,380.42,367.1,410.68,TRUE,FALSE
54,8,BODY,"• It is proposed to extend the benefit provided under Section 80-IAC to startups for another period of five years, i.e. the benefit will be available to eligible start-ups incorporated before 01.04.2030.",12,39.8,352.73,203,138.96,429.07,491.69,468.87,FALSE,FALSE
54,9,BODY,2. Parity in rates of long term capital gain on transfer of securities by non- resident:,12,45.65,368.07,88,120.93,479.7,489,525.35,TRUE,FALSE
54,10,BODY,"• It is proposed to bring parity between the taxation of capital gains on transfer of capital assets between residents and non-residents being Foreign Institutional investors, on their income by way of long-term capital gains on transfer of securities.",12,56.63,352.72,252,138.96,543.74,491.68,600.37,FALSE,FALSE
54,11,BODY,3. Simplification of tax provisions for charitable trusts/institutions:,12,29.87,334.76,71,120.93,611.2,455.69,641.07,FALSE,FALSE
54,12,BODY,• It is proposed to increase the period of validity of registration of trust or institution from 5 years to 10 years for smaller trusts or institutions.,12,39.78,352.58,152,138.96,659.33,491.54,699.11,FALSE,FALSE
55,1,BODY,51,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
55,2,BODY,• It is proposed to rationalize the definition of specified violation for cancellation of registration of trust or institution so as to not apply the same for minor default such as in-complete applications. • It is also proposed to rationalize the definition of persons making substantial contribution to a trust or institution for denial of exemption.,12,107.89,352.64,352,138.96,126.94,491.6,234.83,FALSE,FALSE
55,3,BODY,4. Rationalization in taxation of business trusts:,12,6,239.13,50,120.93,244.61,360.06,250.61,TRUE,FALSE
55,4,BODY,"• It is proposed to provide that the total income of a business trust which is charged to tax at the maximum marginal rate, shall be subject to the provisions of section 112A of the Act as well, as it is subject to provisions of section 111A and section 112 of the Act. 5. Harmonization of Significant Economic Presence applicability with business connection:",12,95.37,370.49,359,120.93,269,491.42,364.37,FALSE,FALSE
55,5,BODY,• It is proposed to provide that significant economic presence of a non- resident in India shall not include the transactions or activities which are confined to the purchase of goods in India for the purpose of export.,12,56.61,352.62,219,138.96,380.68,491.58,437.29,FALSE,FALSE
55,6,BODY,"6. Bringing clarity in income on redemption of Unit Linked Insurance Policy: • It is proposed to clarify that the profit and gains from the redemption of unit linked insurance policies to which exemption under section 10(10D) does not apply, shall be charged to tax as capital gains.",12,62.22,370.76,283,120.93,454.13,491.69,516.35,FALSE,FALSE
55,7,BODY,7. Amendment of definition of ‘capital asset’:,12,6,228.3,46,120.93,533.18,349.23,539.18,TRUE,FALSE
55,8,BODY,"• In order to bring clarity on the chargeability of income arising out of transfer of capital asset being securities held by an investment fund as referred to in section 115UB of the Act, the definition of capital asset is proposed to be amended.",12,56.63,352.5,246,138.96,555.48,491.46,612.11,FALSE,FALSE
55,9,BODY,8. Rationalization of transfer pricing provisions for carrying out multi-year arm’s length price determination,12,21.78,370.75,110,120.93,629.07,491.68,650.85,TRUE,FALSE
55,10,BODY,• It is proposed to provide that the transfer pricing provisions for arm’s length price determination in relation to similar transactions shall now be applicable for a period of 3 years.,12,39.78,352.6,186,138.96,667.16,491.56,706.94,FALSE,FALSE
56,1,BODY,52,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
56,2,BODY,"• It is proposed to provide for exemption from prosecution to a person who has failed to pay tax collected at source (TCS) to the credit of the Central Government, if such payment is made at any time on or before the time prescribed for filing the quarterly TCS statement.",12,56.63,352.62,272,138.96,148.85,491.58,205.48,FALSE,FALSE
56,3,BODY,10. Amendment of definition of ‘capital asset’:,12,6,234.43,47,120.93,222.31,355.36,228.31,TRUE,FALSE
56,4,BODY,"• In order to bring clarity on the chargeability of income arising out of transfer of capital asset being securities held by an investment fund as referred to in section 115UB of the Act, the definition of capital asset is proposed to be amended.",12,56.74,352.5,246,138.96,244.61,491.46,301.35,FALSE,FALSE
56,5,BODY,(vi) Employment and Investment 1. Incentives to IFSC,12,31.33,165.93,52,120.93,318.7,286.86,350.03,TRUE,FALSE
56,6,BODY,"• It is proposed that the sunset dates related to IFSC units for exemptions, deductions and relocation in various sections shall be extended to 31st March, 2030. • It is proposed to exempt the proceeds received on life insurance policy issued by IFSC insurance intermediary office without the condition on maximum premium amount. • It is proposed to extend the exemption in section 10(4H) to capital gains for non-resident or a unit of IFSC on transfer of equity shares of a ship leasing domestic company. • It is proposed to extend the exemption in section 10(34B) to dividend paid by a ship leasing company in IFSC to a unit of IFSC engaged in ship leasing. • It is proposed that any advance or loan between two group entities, where one of the group entities is set up in IFSC for undertaking treasury activities or treasury services, shall be excluded from dividend. • It is proposed to provide a simplified safe harbor regime for investment funds managed by fund manager based in IFSC. It is further proposed to extend the relaxation of conditions for IFSC units till 31st March, 2030. • It is proposed to provide exemption to any income accruing or arising to or received by a non-resident as a result of transfer of non-",12,361.5,352.73,1227,138.96,362.68,491.69,724.18,FALSE,FALSE
57,1,BODY,53,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
57,2,BODY,"deliverable forward contracts entered into with any Foreign Portfolio Investor, being a unit in an International Financial Services Centre, which fulfills prescribed conditions. • It is proposed that transfer of a share or unit or interest held by a shareholder in an original fund (being a retail scheme or exchange traded fund regulated under IFSCA Regulations 2022) in consideration for the share or unit or interest in a resultant fund in a relocation, shall not be regarded as transfer for the purpose of calculating capital gains.",12,130.06,352.74,536,138.96,126.29,491.7,256.35,FALSE,FALSE
57,3,BODY,"2. Extension of date of making investment by Sovereign Wealth Funds,",12,6,370.37,68,120.93,270.83,491.3,276.83,TRUE,FALSE
57,4,BODY,"Pension Funds and others: • It is proposed that in the case of person specified under section 10(23FE) the date of making investment shall be extended from 31st day of March, 2025 to 31st day of March, 2030. • It is further proposed that in the case of such specified person exemption shall be available to long-term capital gains under said section, even if such capital gains are deemed as short-term capital gains under section 50AA.",12,121.85,352.7,436,138.96,285.57,491.66,407.42,FALSE,FALSE
57,5,BODY,3. Scheme of presumptive taxation extended for non-resident providing,12,6,370.66,69,120.93,422.03,491.59,428.03,TRUE,FALSE
57,6,BODY,"services for electronics manufacturing facility: • It is proposed to provide a presumptive taxation regime for non- residents, engaged in the business of establishing or operating electronics manufacturing facility or a connected facility for manufacturing or production of electronic goods, article or thing in India.",12,85.85,352.72,318,138.96,436.76,491.68,522.61,FALSE,FALSE
57,7,BODY,4. Extension of Tonnage Tax Scheme to Inland vessels:,12,6,274.87,53,120.93,537.35,395.8,543.35,TRUE,FALSE
57,8,BODY,"• It is proposed that the benefits of existing tonnage tax scheme to be extended to inland vessels registered under the Indian Vessels Act, 2021 to promote Inland Water Transportation in the country.",12,35.37,352.5,199,138.96,558.48,491.46,593.85,FALSE,FALSE
57,9,BODY,5. Deduction u/s 80CCD for contributions made to the NPS Vatsalya:,12,26.61,342.19,66,120.93,608.59,463.12,635.2,FALSE,FALSE
57,10,BODY,"• It is proposed to extend the tax benefits available to the National Pension Scheme (NPS) under sub-section (1B) of section 80CCD of the Income-tax Act, 1961 to the contributions made to the NPS Vatsalya accounts, as applicable.",12,50.09,352.56,229,138.96,650.33,491.52,700.42,FALSE,FALSE
57,11,BODY,,12,6,2.71,0,120.93,715.18,123.64,721.18,TRUE,FALSE
58,1,BODY,"• It is proposed to provide exemption to the withdrawals made from National Savings Scheme (NSS) on or after the 29th day of August, 2024, for any amount deposited under the scheme and the interest accrued thereon in respect of which a deduction has been allowed.",12,105.13,352.5,263,138.96,198.96,491.46,304.09,FALSE,FALSE
58,2,BODY,2. Increase in the limits on the income of the employees for the purpose of calculating perquisites:,12,21.81,378.79,100,120.93,313.87,499.72,335.68,TRUE,FALSE
58,3,BODY,• The provisions of Section 17 are proposed to be amended so that the power to prescribe rules may be obtained to increase these limits. 3. Extension of exemption to Specified Undertaking of Unit Trust of India (SUUTI),12,61.56,370.64,218,120.93,354.07,491.57,415.63,FALSE,FALSE
58,4,BODY,"• It is proposed to extend the exemption of SUUTI created by the Unit Trust of India (Transfer of Undertaking and Repeal) Act, 2002, to 31st March, 2027.",12,39.8,352.58,153,138.96,431.94,491.54,471.74,FALSE,FALSE
58,5,BODY,4. Non applicability of Section 271AAB of the Act:,12,6,251.13,50,120.93,488.7,372.06,494.7,TRUE,FALSE
58,6,BODY,"• It is proposed that provisions of the aforesaid section shall not be applicable to a case where search has been initiated under section 132 on or after the 1 day of September, 2024.",12,39.79,352.71,183,138.96,511,491.67,550.79,FALSE,FALSE
58,8,BODY,5. Certain penalties to be imposed by the Assessing Officer:,12,6,297.85,60,120.93,567.61,418.78,573.61,TRUE,FALSE
58,9,BODY,"• It is proposed to amend various sections related to penalty to provide that penalties under these sections shall be levied by the Assessing Officer, subject to the provisions of the Act relating to prior approval of Joint Commissioner of Income-tax.",12,56.74,352.61,251,138.96,589.94,491.57,646.68,FALSE,FALSE
58,10,BODY,6. Removing date restrictions on framing the schemes in certain cases: • It is proposed that the end date prescribed for notifying faceless schemes under certain sections may be omitted so as to provide that,12,50.35,370.74,207,120.93,663.5,491.67,713.85,FALSE,FALSE
59,1,BODY,55,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
59,2,BODY,"Central Government may issue directions beyond the cut-off date of 31 day of March, 2025.",12,28.04,334.69,89,156.96,126.42,491.65,154.46,FALSE,FALSE
59,4,BODY,7. Extending the processing period of Application seeking immunity from penalty and prosecution:,12,28.07,370.4,96,120.93,176.37,491.33,204.44,TRUE,FALSE
59,5,BODY,"• It is proposed that Assessing Officer shall pass an order accepting or rejecting the application requesting immunity from penalty and prosecution, within a period of three months from the end of the month in which such application is received.",12,72.13,352.62,245,138.96,226.87,491.58,299,FALSE,FALSE
59,6,BODY,8. Increasing time limit available to pass order under section 115VP:,12,6,341.02,69,120.93,320.94,461.95,326.94,TRUE,FALSE
59,7,BODY,"• It is proposed to amend section 115VP to provide that the order, accepting or rejecting, assessee’s option to opt for tonnage tax scheme shall be passed before the expiry of three months from the end of the quarter in which such application was received.",12,72.13,352.73,256,138.96,349.37,491.69,421.5,FALSE,FALSE
59,8,BODY,9. Excluding the period such as court stay etc. for calculating time limit to pass an order:,12,28.06,370.76,92,120.93,443.42,491.69,471.48,TRUE,FALSE
59,9,BODY,"• It is proposed to exclude certain time period such as period of stay on proceedings by any court order, etc. from the time limit to pass an order deeming a person to be an assessee in default with respect of failure to collect TCS.",12,72,352.73,233,138.96,493.92,491.69,565.92,FALSE,FALSE
59,10,BODY,10. Time limit to impose penalties rationalized:,12,6,239.91,48,120.93,587.98,360.84,593.98,TRUE,FALSE
59,11,BODY,"• It is proposed that any order imposing a penalty shall not be passed after the expiry of six months from the end of the quarter in which the connected proceedings are completed, or the order of appeal is received.",12,72.13,352.49,215,138.96,616.42,491.45,688.55,FALSE,FALSE
60,1,BODY,56,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
60,2,BODY,• It is proposed to amend the relevant sections of the Act to clarify the commencement date and the end date of the period stayed by an order or injunction of any court.,12,50.11,352.61,169,138.96,176.89,491.57,227,FALSE,FALSE
60,3,BODY,12. Time limit for retention of seized books of account or other documents rationalized:,12,21.78,370.57,88,120.93,249.05,491.5,270.83,TRUE,FALSE
60,4,BODY,• It is proposed make amendments to provide that retention of seized books of account or other documents shall be one month from the end of the quarter in which the assessment or reassessment or recomputation order has been made.,12,56.63,352.71,229,138.96,287.13,491.67,343.76,FALSE,FALSE
60,5,BODY,13. Rationalisation of provisions related to carry forward of losses in case of amalgamation,12,22.83,370.76,92,120.93,360.72,491.69,383.55,TRUE,FALSE
60,6,BODY,"• It is proposed to amend section 72A and section 72AA of the Act to provide that any loss forming part of the accumulated loss of the predecessor entity, shall be carried forward for not more than eight assessment years immediately succeeding the assessment year for which such loss was first computed for original predecessor entity. 14. Amendments proposed in provisions of Block assessment for search and requisition cases under Chapter XIV-B",12,112.2,370.76,446,120.93,400.89,491.69,513.09,FALSE,FALSE
60,7,BODY,• It is proposed to add the term “virtual digital asset” to the said definition of undisclosed income of the block period. The time-limit for completion of block assessment is proposed to be made as twelve months from end of the quarter in which the last of the authorisations for search or requisition has been executed.,12,73.46,349.06,321,138.96,529.39,488.02,602.85,FALSE,FALSE
60,8,BODY,,12,73.96,2.71,0,115.2,624.24,117.91,698.2,FALSE,FALSE
60,9,BODY,,12,6,2.71,0,115.2,726.13,117.91,732.13,TRUE,FALSE
5,8,BODY,"2. Together, we embark on a journey to unlock our nation’s tremendous potential for greater prosperity and global positioning under the leadership of Hon’ble Prime Minister Shri Narendra Modi. 3. As we complete the first quarter of the 21 century, continuing geopolitical headwinds suggest lower global economic growth over the medium term. However, our aspiration for a Viksit Bharat inspires us, and the transformative work we have done during our Government’s first two terms guides us, to march forward resolutely. Budget Theme 4. Our economy is the fastest-growing among all major global economies. Our development track record of the past 10 years and structural reforms have drawn global attention. Confidence in India’s capability and potential has only",11.99,200,384.34,761,115.2,535.39,499.54,735.39,FALSE,FALSE
10,6,BODY,"b) For Startups, from ` 10 crore to 20 crore, with the guarantee fee being moderated to 1 per cent for loans in 27 focus sectors important for Atmanirbhar Bharat; and",11.99,37.96,348.6,166,150.7,597.37,499.3,635.33,FALSE,FALSE
10,8,BODY,"Credit Cards for Micro Enterprises 30. We will introduce customized Credit Cards with a ` 5 lakh limit for micro enterprises registered on Udyam portal. In the first year, 10 lakh such cards will be issued.",11.99,60.02,384.26,206,115.2,673.42,499.46,733.44,FALSE,FALSE
28,3,BODY,"I will come to my proposal on personal income tax towards the end. TDS/TCS rationalization for easing difficulties 137. I propose to rationalize Tax Deduction at Source (TDS) by reducing the number of rates and thresholds above which TDS is deducted. Further, threshold amounts for tax deduction will be increased for better clarity and uniformity. The limit for tax deduction on interest for senior citizens is being doubled from the present ` 50,000 to ` 1 lakh. Similarly, the annual limit of ` 2.40 lakh for TDS on rent is being increased to ` 6 lakh. This will reduce the number of transactions liable to TDS, thus benefitting small tax payers receiving small payments. 138. The threshold to collect tax at source (TCS) on remittances under RBI’s Liberalized Remittance Scheme (LRS) is proposed to be increased from ` 7 lakh to ` 10 lakh. I also propose to remove TCS on remittances for education purposes, where such remittance is out of a loan taken from a specified financial institution. 139. Both TDS and TCS are being applied on any transaction relating to sale of goods. To prevent such compliance difficulties, I propose to omit the TCS. I also propose that the provisions of the higher TDS deduction will now apply only in non-PAN cases.",11.99,318.04,382.12,1251,115.2,372.33,497.32,690.37,FALSE,FALSE
50,8,BODY,"2. Rebate on income-tax • Resident individual with total income up to ̀ 7,00,000 do not pay any tax due to rebate under the new tax regime. It is proposed to increase the rebate for the resident individual under the new regime so that they do not pay tax if their total income is up to ` 12,00,000. Marginal relief as provided earlier under the new tax regime is also applicable for income marginally higher than ` 12,00,000. • A few examples for calculation of tax benefit are given in the table below:",11.99,202.22,370.72,503,120.93,421.37,491.65,623.59,FALSE,FALSE
10,4,BODY,"a) For Micro and Small Enterprises, from ` 5 crore to 10 crore, leading",11.97,6,348.73,71,150.7,559.26,499.43,565.26,FALSE,FALSE
10,5,BODY,to additional credit of ` 1.5 lakh crore in the next 5 years;,11.97,6,283.99,61,171.96,575.31,455.95,581.31,FALSE,FALSE
10,7,BODY,"c) For well-run exporter MSMEs, for term loans up to ` 20 crore.",11.97,6,324.81,64,150.7,651.37,475.51,657.37,FALSE,FALSE
50,6,BODY,"and tax rates as under: - Total income Upto ` 4,00,000 From ` 4,00,001 to ` 8,00,000 5 per cent From ` 8,00,001 to ` 12,00,000 10 per cent From ` 12,00,001 to ` 16,00,000 15 per cent From ` 16,00,001 to ` 20,00,000 20 per cent From ` 20,00,001 to ` 24,00,000 25 per cent Above ` 24,00,000 30 per cent",11.93,171.41,271.21,300,148.35,230.53,419.56,401.94,FALSE,FALSE
9,0,BODY,"National Mission on High Yielding Seeds 5 19. A National Mission on High Yielding Seeds will be launched, aimed at (1) strengthening the research ecosystem, (2) targeted development and propagation of seeds with high yield, pest resistance and climate resilience, and (3) commercial availability of more than 100 seed varieties released since July 2024. Fisheries 20. India ranks second-largest globally in fish production and aquaculture. Seafood exports are valued at ` 60 thousand crore. To unlock the untapped potential of the marine sector, our Government will bring in an enabling framework for sustainable harnessing of fisheries from Indian Exclusive Economic Zone and High Seas, with a special focus on the Andaman & Nicobar and Lakshadweep Islands. Mission for Cotton Productivity 21. For the benefit of lakhs of cotton growing farmers, I am pleased to announce a ‘Mission for Cotton Productivity’. This 5-year mission will facilitate significant improvements in productivity and sustainability of cotton farming, and promote extra-long staple cotton varieties. The best of science & technology support will be provided to farmers. Aligned with our integrated 5F vision for the textile sector, this will help in increasing incomes of the farmers, and ensure a steady supply of quality cotton for rejuvenating India’s traditional textile sector. Enhanced Credit through KCC 22. Kisan Credit Cards (KCC) facilitate short term loans for 7.7 crore farmers, fishermen, and dairy farmers. The loan limit under the Modified Interest Subvention Scheme will be enhanced from ` 3 lakh to 5 lakh for loans taken through the KCC. Urea Plant in Assam 23. For Atmanirbharta in urea production, our Government had reopened three dormant urea plants in the Eastern region. To further augment urea supply, a plant with annual capacity of 12.7 lakh metric tons will be set up at Namrup, Assam. India Post as a Catalyst for the Rural Economy 24. India Post with 1.5 lakh rural post offices, complemented by the India Post Payment Bank and a vast network of 2.4 lakh Dak Sevaks, will be repositioned to act as a catalyst for the rural economy. Details are at Annexure C.",11.9,636.11,384.29,2160,115.2,97.72,499.49,733.83,FALSE,FALSE
8,0,BODY,"13. Global and domestic best practices will be incorporated and appropriate technical and financial assistance will be sought from multilateral development banks. In Phase-1, 100 developing agri-districts will be covered. Aatmanirbharta in Pulses 14. Our Government is implementing the National Mission for Edible Oilseed for achieving atmanirbhrata in edible oils. Our farmers have the capability to grow enough for our needs and more. 15. Ten years ago, we made concerted efforts and succeeded in achieving near self-sufficiency in pulses. Farmers responded to the need by increasing the cultivated area by 50 per cent and Government arranged for procurement and remunerative prices. Since then, with rising incomes and better affordability, our consumption of pulses has increased significantly. 16. Our Government will now launch a 6-year “Mission for Aatmanirbharta in Pulses” with a special focus on Tur, Urad and Masoor.  Details are in Annexure B. Central agencies (NAFED and NCCF) will be ready to procure these 3 pulses, as much as offered during the next 4 years from farmers who register with these agencies and enter into agreements. Comprehensive Programme for Vegetables & Fruits 17. It is encouraging that our people are increasingly becoming aware of their nutritional needs. It is a sign of a society becoming healthier. With rising income levels, the consumption of vegetables, fruits and shree-anna is increasing significantly. A comprehensive programme to promote production, efficient supplies, processing, and remunerative prices for farmers will be launched in partnership with states. Appropriate institutional mechanisms for implementation and participation of farmer producer organizations and cooperatives will be set up. Makhana Board in Bihar 18. For this, there is a special opportunity for the people of Bihar. A Makhana Board will be established in the state to improve production, processing, value addition, and marketing of makhana. The people engaged in these activities will be organized into FPOs. The Board will provide handholding and training support to makhana farmers and will also work to ensure they receive the benefits of all relevant Government schemes.",11.89,628.41,384.3,2202,115.2,97.72,499.5,726.13,FALSE,FALSE
25,0,BODY,"Support to Domestic Manufacturing and Value addition Critical Minerals 120. In the July 2024 Budget, I had fully exempted BCD on 25 critical minerals that are not domestically available. I had also reduced BCD of 2 other such minerals to provide a major fillip to their processing especially by MSMEs. Now, I propose to fully exempt cobalt powder and waste, the scrap of lithium-ion battery, Lead, Zinc and 12 more critical minerals. This will help secure their availability for manufacturing in India and promote more jobs for our youth. Textiles 121.  To promote domestic production of technical textile products such as agro-textiles, medical textiles and geo textiles at competitive prices, I propose to add two more types of shuttle-less looms to the list of fully exempted textile machinery.  I also propose to revise the BCD rate on knitted fabrics covered by nine tariff lines from “10% or 20%” to “20% or ` 115 per kg, whichever is higher”. Electronic Goods 122. In line with our ‘Make in India’ policy, and to rectify inverted duty structure, I propose to increase the BCD on Interactive Flat Panel Display (IFPD) from 10% to 20% and reduce the BCD to 5% on Open Cell and other components. 123. In 2023 -24 Budget, for the manufacture of Open Cells of LCD/LED TVs, I had reduced the BCD on parts of Open Cells from 5% to 2.5% . To further boost the manufacture of such Open Cells, the BCD on these parts will now stand exempted. Lithium Ion Battery 124. To the list of exempted capital goods, I propose to add 35 additional capital goods for EV battery manufacturing, and 28 additional capital goods for mobile phone battery manufacturing. This will boost domestic manufacture of lithium-ion battery, both for mobile phones and electric vehicles. Shipping Sector 125.  Considering that shipbuilding has a long gestation period, I propose to continue the exemption of BCD on raw materials, components, consumables or parts for the manufacture of ships for another ten years. I also propose the same dispensation for ship breaking to make it more competitive.",11.89,623.72,383.4,2067,115.2,97.72,498.6,721.44,FALSE,FALSE
29,0,BODY,"140.  In July 2024, the delay for payment of TDS up to the due date of filing statement was decriminalized. I propose to provide the same relaxation to TCS provisions as well. Encouraging Voluntary Compliance 141. The Government under the leadership of Prime Minister Modi believes in “Sabka Saath, Sabka Vikas, Sabka Vishwas and Sabka Prayas”. In line with this, we brought in updated return facility in 2022 for voluntary compliance by taxpayers who had omitted to report their correct income. Our trust in taxpayers was proved right. Nearly 90 lakh taxpayers voluntarily updated their incomes by paying additional tax. Taking this trust further, I now propose to extend the time-limit to file updated returns for any assessment year, from the current limit of two years, to four years. Reducing Compliance Burden 142. I propose to reduce the compliance burden for small charitable trusts/institutions by increasing their period of registration from 5 years to 10 years. It is also proposed that disproportionate consequences do not arise for minor defaults, such as incomplete applications filed by charitable entities. 143. Presently tax-payers can claim the annual value of self-occupied properties as nil only on the fulfilment of certain conditions. Considering the difficulties faced by taxpayers, it is proposed to allow the benefit of two such self-occupied properties without any condition. Ease of Doing Business 144. To streamline the process of transfer pricing and to provide an alternative to yearly examination, I propose to introduce a scheme for determining arm's length price of international transaction for a block period of three years. This will be in line with global best practices. 145. With a view to reduce litigation and provide certainty in international taxation, the scope of safe harbour rules is being expanded. 146. A number of senior and very senior citizens have very old National Savings Scheme accounts. As interest is no longer payable on such accounts, I propose to exempt withdrawals made from NSS by individuals on or after the 29th of August, 2024. I am also proposing to allow similar treatment to NPS Vatsalya accounts as is available to normal NPS accounts, subject to overall limits.",11.89,617.72,382.09,2232,115.2,97.72,497.29,715.44,FALSE,FALSE
11,0,BODY,"Fund of Funds for Startups 31. The Alternate Investment Funds (AIFs) for startups have received commitments of more than ` 91,000 crore. These are supported by the Fund of Funds set up with a Government contribution of ` 10,000 crore. Now, a new Fund of Funds, with expanded scope and a fresh contribution of another ` 10,000 crore will be set up. Scheme for First-time Entrepreneurs 32. A new scheme will be launched for 5 lakh women, Scheduled Castes and Scheduled Tribes first-time entrepreneurs. This will provide term loans up to ` 2 crore during the next 5 years. The scheme will incorporate lessons from the successful Stand-Up India scheme. Online capacity building for entrepreneurship and managerial skills will also be organized. Measures for Labour-Intensive Sectors 33. To promote employment and entrepreneurship opportunities in labour-intensive sectors, our Government will undertake specific policy and facilitation measures. Focus Product Scheme for Footwear & Leather Sectors 34. To enhance the productivity, quality and competitiveness of India’s footwear and leather sector, a focus product scheme will be implemented. The scheme will support design capacity, component manufacturing, and machinery required for production of non-leather quality footwear, besides the support for leather footwear and products. The scheme is expected to facilitate employment for 22 lakh persons, generate turnover of ` 4 lakh crore and exports of over ` 1.1 lakh crore. Measures for the Toy Sector 35. Building on the National Action Plan for Toys, we will implement a scheme to make India a global hub for toys. The scheme will focus on development of clusters, skills, and a manufacturing ecosystem that will create high-quality, unique, innovative, and sustainable toys that will represent the 'Made in India' brand. Support for Food Processing 36. In line with our commitment towards ‘Purvodaya’, we will establish a National Institute of Food Technology, Entrepreneurship and Management in Bihar. The institute will provide a strong fillip to food processing activities in",11.88,629.59,386.94,2081,115.2,97.72,502.14,727.31,FALSE,FALSE
12,0,BODY,"the entire Eastern region. This will result in (1) enhanced income for the farmers through value addition to their produce, and (2) skilling, entrepreneurship and employment opportunities for the youth. Manufacturing Mission - Furthering “Make in India” 37. Our Government will set up a National Manufacturing Mission covering small, medium and large industries for furthering “Make in India” by providing policy support, execution roadmaps, governance and monitoring framework for central ministries and states. Details are in Annexure E. Clean Tech Manufacturing 38. Given our commitment to climate-friendly development, the Mission will also support Clean Tech manufacturing. This will aim to improve domestic value addition and build our ecosystem for solar PV cells, EV batteries, motors and controllers, electrolyzers, wind turbines, very high voltage transmission equipment and grid scale batteries. Investment as the 3 engine 39. Now, I move to Investment as the 3 engine, which encompasses investing in people, investing in the economy and investing in innovation. A. Investing in People Saksham Anganwadi and Poshan 2.0 40. The Saksham Anganwadi and Poshan 2.0 programme provides nutritional support to more than 8 crore children, 1 crore pregnant women and lactating mothers all over the country, and about 20 lakh adolescent girls in aspirational districts and the north-east region. The cost norms for the nutritional support will be enhanced appropriately. Atal Tinkering Labs 41. Fifty thousand Atal Tinkering Labs will be set up in Government schools in next 5 years to cultivate the spirit of curiosity and innovation, and foster a scientific temper among young minds. Broadband Connectivity to Government Secondary Schools and PHCs 42. Broadband connectivity will be provided to all Government secondary schools and primary health centres in rural areas under the Bharatnet project.",11.88,616.39,385.9,1900,115.2,97.72,501.1,714.11,FALSE,FALSE
13,0,BODY,"Bharatiya Bhasha Pustak Scheme 43. We propose to implement a Bharatiya Bhasha Pustak Scheme to provide digital-form Indian language books for school and higher education. This aims to help students understand their subjects better. National Centres of Excellence for Skilling 44. Building on the initiative announced in the July 2024 Budget, five National Centres of Excellence for skilling will be set up with global expertise and partnerships to equip our youth with the skills required for “Make for India, Make for the World” manufacturing. The partnerships will cover curriculum design, training of trainers, a skills certification framework, and periodic reviews. Expansion of Capacity in IITs 45. Total number of students in 23 IITs has increased 100 per cent from 65,000 to 1.35 lakh in the past 10 years. Additional infrastructure will be created in the 5 IITs started after 2014 to facilitate education for 6,500 more students. Hostel and other infrastructure capacity at IIT, Patna will also be expanded. Centre of Excellence in AI for Education 46. I had announced three Centres of Excellence in Artificial Intelligence for agriculture, health, and sustainable cities in 2023. Now a Centre of Excellence in Artificial Intelligence for education will be set up with a total outlay of ` 500 crore. Expansion of medical education 47. Our Government has added almost 1.1 lakh UG and PG medical education seats in ten years, an increase of 130 per cent. In the next year, 10,000 additional seats will be added in medical colleges and hospitals, towards the goal of adding 75,000 seats in the next 5 years. Day Care Cancer Centres in all District Hospitals 48. Our Government will facilitate setting up of Day Care Cancer Centres in all district hospitals in the next 3 years. 200 Centres will be established in 2025-26.",11.88,632.2,384.3,1826,115.2,97.72,499.5,729.92,FALSE,FALSE
